id,summarized,text,root,length,emotion
hit:7302_conv:14604_uttr:1,0,My uncle died in a car crash yesterday.,die,9,devastated
hit:7302_conv:14605_uttr:1,0,i was crushed when i didnt win the lottery,crush,10,devastated
hit:7304_conv:14609_uttr:1,0,I just saw a brown recluse crawling on my desk.,see,11,afraid
hit:7305_conv:14610_uttr:1,0,Every Christmas song I hear on the radio for some reason reminds me of my extended family back home and the good times we had when I was younger.,remind,30,nostalgic
hit:7306_conv:14612_uttr:1,0,i am hoping to go to hawaii next year,hope,9,hopeful
hit:7306_conv:14613_uttr:1,1,I am anxiously awaiting a second puppy from a dog I rescued.,await,13,anticipating
hit:7309_conv:14618_uttr:1,1,Our new dog who was starved just had a puppy today.,have,12,surprised
hit:7313_conv:14627_uttr:1,1,I bought a pomegranate the other day on a whim.,buy,11,nostalgic
hit:7314_conv:14628_uttr:1,0,i was crushed when i didnt win the lottery,crush,10,devastated
hit:7314_conv:14629_uttr:1,1,We were going to go swimming today.,go,8,disappointed
hit:7315_conv:14630_uttr:1,1,Marvel makes the best superhero movies!,make,7,excited
hit:7315_conv:14631_uttr:1,0,I decided to treat myself tonight and make grill a huge steak for myself tonight.,decide,16,angry
hit:7316_conv:14632_uttr:1,1,I'm always feeling like I'm on the verge of something awesome about to happen.,feel,17,excited
hit:7317_conv:14634_uttr:1,1,I feel sick for him,feel,5,disgusted
hit:7319_conv:14638_uttr:1,1,I checked my mail and was so shocked.,check,9,surprised
hit:7321_conv:14643_uttr:1,1,I am hoping tomorrow nothing bad happens,hope,7,hopeful
hit:7322_conv:14644_uttr:1,0,i went into that interview knowing i was going to crush it,go,12,proud
hit:7323_conv:14646_uttr:1,0,My friend bought me a programming course.,buy,8,grateful
hit:7323_conv:14647_uttr:1,0,i loved taking care of my sisters pet,love,8,caring
hit:7325_conv:14650_uttr:1,1,Gonna spend it all at the food court.,go,10,joyful
hit:7325_conv:14651_uttr:1,0,My nextdoor neighbor is getting dementia.,get,7,sad
hit:7326_conv:14652_uttr:1,0,"I was speeding, because I was worried about my mom.",speed,12,joyful
hit:7328_conv:14657_uttr:1,0,I stayed up all night to decorate the office.,stay,10,proud
hit:7329_conv:14658_uttr:1,0,"I am getting a new cat tree tomorrow, it finally went on sale.",go,15,excited
hit:7329_conv:14659_uttr:1,0,i cant wait for monday!,wait,7,afraid
hit:7330_conv:14660_uttr:1,1,Everyday in every way I'm getting better and better.,get,11,anticipating
hit:7330_conv:14661_uttr:1,1,I miss my coworker.,miss,5,sentimental
hit:7331_conv:14662_uttr:1,1,My external hard disk has stop working.,stop,8,sad
hit:7331_conv:14663_uttr:1,1,I think I've got popcorn kernels to last me through retirement.,think,13,surprised
hit:7333_conv:14667_uttr:1,1,We are going kayaking,go,4,excited
hit:7336_conv:14672_uttr:1,0,"Got a lot done this week, made good money, got things I needed, some I wanted and still saved up!",got,24,content
hit:7337_conv:14674_uttr:1,0,I found out a very simple part to my lawn mower is VERY expensive from all the mower parts places.,find,21,disappointed
hit:7337_conv:14675_uttr:1,0,Nothing pumps me up more these days than money making opportunities where I have full autonomy of time,pump,18,excited
hit:7338_conv:14676_uttr:1,1,trying to get pregnant.,try,5,hopeful
hit:7338_conv:14677_uttr:1,0,im ready for next week!,be,7,prepared
hit:7339_conv:14678_uttr:1,1,Looking forward to getting my cats a new cat tree tomorrow!,look,12,anticipating
hit:7340_conv:14681_uttr:1,0,My friend's home is being foreclosed on.,foreclose,9,devastated
hit:7341_conv:14683_uttr:1,1,I just sat on the patio and relaxed,sit,8,content
hit:7343_conv:14687_uttr:1,1,I think it went well.,think,6,confident
hit:7344_conv:14688_uttr:1,0,i was saddened to see i didnt win the lottery,sadden,11,disappointed
hit:7345_conv:14690_uttr:1,0,Hoping this next week is going to be a good paying work week too!,go,15,hopeful
hit:7345_conv:14691_uttr:1,0,These days I've got my mind to the horizon of my dreams...because my feet are always taking giant leaps and landing where I need them to,get,29,confident
hit:7346_conv:14693_uttr:1,1,I tripped last night in front of people.,trip,9,embarrassed
hit:7348_conv:14696_uttr:1,0,Got seasons pass to an amusement park.,get,8,excited
hit:7348_conv:14697_uttr:1,0,i enjoy gardening and seeing what all the hard work will lead to,enjoy,13,surprised
hit:7349_conv:14698_uttr:1,1,The sole is all worn out.,wear,7,sentimental
hit:7350_conv:14700_uttr:1,0,"It took me 5 hours to bake this cake for my daughter, and now it's missing.",take,19,furious
hit:7350_conv:14701_uttr:1,0,i was crushed when i didnt win the lottery,crush,10,devastated
hit:7351_conv:14702_uttr:1,1,I am going to church,go,5,hopeful
hit:7351_conv:14703_uttr:1,0,My mom went on a diet and lost 40lbs.,go,10,impressed
hit:7352_conv:14704_uttr:1,1,My brother is taking me to church tomorrow.,take,9,grateful
hit:7354_conv:14709_uttr:1,1,My brother is getting married.,marry,6,proud
hit:7355_conv:14710_uttr:1,1,I forgot about my friends birthday last week.,forget,9,guilty
hit:7356_conv:14712_uttr:1,0,i am really looking forward to taking a few days away from work before the end of the year,look,19,anticipating
hit:7357_conv:14714_uttr:1,0,"My new job promised a raise at the end of 90 days, but I still haven't heard anything",promise,20,apprehensive
hit:7359_conv:14719_uttr:1,0,We homeschool our girls and my oldest had to take a biology class last year.,homeschool,16,disgusted
hit:7361_conv:14722_uttr:1,0,I saw a bunch of guinea pigs gang up on a pig,see,12,surprised
hit:7361_conv:14723_uttr:1,0,i cant wait for monday to get here!,wait,10,anticipating
hit:7363_conv:14727_uttr:1,0,Someone left their trash in the bed of my truck.,leave,11,furious
hit:7364_conv:14729_uttr:1,1,I've been having some serious headaches lately.,have,9,anxious
hit:7365_conv:14730_uttr:1,1,I bought some treats for my cat this weekend.,buy,10,prepared
hit:7365_conv:14731_uttr:1,0,I ate the last piece of cake.,eat,8,guilty
hit:7366_conv:14732_uttr:1,1,We are going hiking and kayaking,go,6,joyful
hit:7367_conv:14735_uttr:1,1,I have entered a poker tournament for next weekend.,enter,10,hopeful
hit:7368_conv:14737_uttr:1,0,I broke up with my girlfriend this same time last year,break,11,lonely
hit:7369_conv:14738_uttr:1,0,i can't stand to go the bathroom at work after someone else,stand,13,disgusted
hit:7370_conv:14741_uttr:1,1,People are looking at my home weird now.,look,9,afraid
hit:7371_conv:14743_uttr:1,1,I felt pretty alone today.,feel,6,lonely
hit:7374_conv:14748_uttr:1,1,I get sad this time of year.,get,8,sad
hit:7376_conv:14753_uttr:1,0,im happy that the kids will be returning to school next week!,be,14,sentimental
hit:7377_conv:14754_uttr:1,1,My brother has assured me we are going on a trip soon.,assure,13,trusting
hit:7379_conv:14758_uttr:1,1,My brother got a job promotion.,get,7,proud
hit:7379_conv:14759_uttr:1,0,I got the wrong part for my mower.,get,9,surprised
hit:7380_conv:14760_uttr:1,0,I start a new job on monday.,start,8,anxious
hit:7381_conv:14763_uttr:1,0,i really love to look at old photo albums and see how everyone has grown and how things have changed,love,20,sentimental
hit:7383_conv:14767_uttr:1,0,i loved taking care of my sisters pet the other day,love,11,prepared
hit:7384_conv:14769_uttr:1,0,I forgot my mom's birthday was 2 days ago,forget,10,guilty
hit:7385_conv:14770_uttr:1,0,Starting some new herbs and I am a bit scared I might have bad effects.,start,16,apprehensive
hit:7386_conv:14772_uttr:1,0,My friends left to dinner without me since I canceled last minute,leave,12,lonely
hit:7386_conv:14773_uttr:1,0,I was sitting in traffic the other day because there was a wreck up ahead.,sit,16,annoyed
hit:7387_conv:14775_uttr:1,0,i cant wait for next week!,wait,8,excited
hit:7388_conv:14776_uttr:1,0,I'm getting married next weekend!,marry,7,excited
hit:7388_conv:14777_uttr:1,0,"I asked my friend to get some stuff for a party, I knew I could count on him though.",know,21,confident
hit:7390_conv:14781_uttr:1,0,im hoping to win the lottery tonight,be,8,hopeful
hit:7391_conv:14783_uttr:1,0,i hoped that my supervisor or director would acknowledge my hard work,hope,12,disappointed
hit:7392_conv:14784_uttr:1,0,I miss my dog this time of year.,miss,9,sentimental
hit:7392_conv:14785_uttr:1,0,I opened the back door to let my dog out and a giant roach tried to fly in the door.,open,21,disgusted
hit:7393_conv:14786_uttr:1,1,Think I'll look great in my suit.,think,9,confident
hit:7394_conv:14789_uttr:1,0,"We keep getting these flood warnings, but they never happen when we're told it will.",keep,18,apprehensive
hit:7395_conv:14790_uttr:1,1,My dog nursed me back to health.,nurse,8,proud
hit:7397_conv:14795_uttr:1,0,i felt bad when i couldnt get my daughter the gift she wanted,feel,14,ashamed
hit:7398_conv:14797_uttr:1,0,I saw this little chihuahua tell off a parrot.,see,10,impressed
hit:7399_conv:14799_uttr:1,0,"Last week when I was coming back to my home from office, a strange man approached me",approach,18,prepared
hit:7401_conv:14802_uttr:1,1,A few days ago I took my personal training certification test.,take,12,surprised
hit:7401_conv:14803_uttr:1,0,it was suprising to see lebron leave the cavs a second time,suprise,12,surprised
hit:7402_conv:14804_uttr:1,0,I feel positive about my money making abilities no matter what happens in the next few months.,feel,18,confident
hit:7403_conv:14807_uttr:1,0,I cursed in front of my grandmother the other day.,curse,11,ashamed
hit:7404_conv:14808_uttr:1,0,Someone tried to steal the tailgate off of my truck last night.,try,13,furious
hit:7404_conv:14809_uttr:1,0,i hate when people think they can blatenly just flirt with your partner,hate,13,jealous
hit:7405_conv:14810_uttr:1,0,"A day before yesterday, my cat died",die,8,sad
hit:7407_conv:14814_uttr:1,0,my husband I are fixing my parents house.,fix,9,proud
hit:7408_conv:14816_uttr:1,1,I waited for my sister all day today.,wait,9,angry
hit:7412_conv:14824_uttr:1,0,I am watching alpha dogs,watch,5,sad
hit:7412_conv:14825_uttr:1,0,We are doing a lot of work on our house right now.,do,13,hopeful
hit:7414_conv:14829_uttr:1,1,i really miss my family.,miss,6,sad
hit:7416_conv:14832_uttr:1,0,"Back in school, when I was playing soccer with my friends, I accidentally tackled my friend",tackle,18,ashamed
hit:7416_conv:14833_uttr:1,1,I think its going to be fun,think,7,confident
hit:7417_conv:14834_uttr:1,0,My sister in law makes me furious almost on a daily basis.,make,13,angry
hit:7417_conv:14835_uttr:1,1,I get nostalgic when I think about this time of year.,get,12,sentimental
hit:7418_conv:14836_uttr:1,0,i really enjoy keeping up with old family traditions i grew up with,enjoy,13,nostalgic
hit:7419_conv:14839_uttr:1,0,Yesterday I spilled some tea on my pants and it looked like I had an accident IN my pants.,spill,20,embarrassed
hit:7420_conv:14840_uttr:1,1,My friend got to play golf today.,get,8,jealous
hit:7420_conv:14841_uttr:1,0,it seems like every other family in my daughter's class lives in a mansion.,seem,16,jealous
hit:7421_conv:14843_uttr:1,0,i really love keeping up with old family traditions i grew up with,love,13,nostalgic
hit:7422_conv:14844_uttr:1,1,My friend is moving away soon.,move,7,devastated
hit:7422_conv:14845_uttr:1,0,My father in law was diagnosed with pancreatic cancer and I tried to help take care of him.,diagnose,19,caring
hit:7423_conv:14846_uttr:1,0,i really like the feeling of the unknown on christmas morning,like,11,surprised
hit:7424_conv:14849_uttr:1,0,My daughter just graduated from high school,graduate,7,proud
hit:7425_conv:14850_uttr:1,0,My husband took our girls on a father-daddy day trip the other day.,take,16,lonely
hit:7426_conv:14852_uttr:1,1,"Back in school, my best friend got better grade than me.",get,13,jealous
hit:7427_conv:14854_uttr:1,0,I crashed my car yesterday,crash,5,devastated
hit:7427_conv:14855_uttr:1,1,My friend got a new dog.,get,7,jealous
hit:7429_conv:14859_uttr:1,1,I am looking forward to tomorrow.,look,7,excited
hit:7430_conv:14860_uttr:1,0,My kids start school next week.,start,7,prepared
hit:7431_conv:14862_uttr:1,0,i was walking out of the bathroom at work after the person before me had really stunk up the place then i open the ddoor to find my boss waiting to used the bathroom,open,34,embarrassed
hit:7432_conv:14864_uttr:1,0,I am looking forward to next week I am going to be off work,look,14,excited
hit:7433_conv:14867_uttr:1,0,I ordered a salad today and had it delivered to the house,order,12,furious
hit:7434_conv:14868_uttr:1,0,"I am going to do well at work next week, I have been working on a project",work,18,prepared
hit:7434_conv:14869_uttr:1,0,"I was gonna go camping this weekend, but now it looks like it will rain it out.",go,20,disappointed
hit:7435_conv:14870_uttr:1,0,I saw a giant flying roach on the front porch.,see,11,disgusted
hit:7438_conv:14876_uttr:1,0,Just got back from a festival!,get,7,excited
hit:7439_conv:14878_uttr:1,0,Wh didn't anyone explain adulting to me,explain,8,sentimental
hit:7440_conv:14881_uttr:1,0,A co-worker of mine got a promotion over me.,get,12,jealous
hit:7442_conv:14884_uttr:1,0,I can't believe my kids is in junior high!,believe,11,surprised
hit:7444_conv:14888_uttr:1,0,Just got back from my family camping trip!,get,9,joyful
hit:7446_conv:14893_uttr:1,0,Just got back from an amazing concert.,get,8,joyful
hit:7447_conv:14894_uttr:1,0,I finslly applied to college this year after 10 years of procrastination,apply,12,proud
hit:7448_conv:14896_uttr:1,0,MY neighbors wasted a bag of chips on our stairs,waste,10,disgusted
hit:7448_conv:14897_uttr:1,0,My daughter's ballet company is going to perform in Atlanta in a few weeks.,go,16,excited
hit:7449_conv:14899_uttr:1,0,"Just got back from the store, ended up winning $100!",get,13,excited
hit:7451_conv:14902_uttr:1,0,I wish my kids were still babies.,wish,8,sad
hit:7451_conv:14903_uttr:1,0,My mom gave me a box of old toys I used when I was a kid.,give,17,sentimental
hit:7453_conv:14906_uttr:1,0,MY daughter learned toplay the ukelele,learn,6,surprised
hit:7453_conv:14907_uttr:1,0,My son passed his driving test yesterday and got his license,pass,11,proud
hit:7454_conv:14908_uttr:1,0,Haunted houses really give me the creeps.,give,8,afraid
hit:7457_conv:14914_uttr:1,0,I was playing the crane machine today and I won a stuffed animal!,play,14,joyful
hit:7458_conv:14916_uttr:1,1,The zombie apocalypse will inevitably happen soon.,happen,8,prepared
hit:7458_conv:14917_uttr:1,0,I studied so hard for that test and it didnt matter.,study,13,furious
hit:7461_conv:14922_uttr:1,0,Tomorrow I get to go to the water park!,get,10,anticipating
hit:7461_conv:14923_uttr:1,0,I feel so ready for this exam.,feel,8,prepared
hit:7463_conv:14927_uttr:1,0,MY ex sent me a gift for my birthday,send,9,surprised
hit:7465_conv:14931_uttr:1,0,I just got some new bauer skates.,get,8,excited
hit:7467_conv:14934_uttr:1,0,All of my friends are married now,marry,7,sad
