id,summarized,text,root,length,emotion
acqijr,0,I’m finally finding my groove at work,find,8,proud
acqccs,0,I just cancelled my own birthday,cancel,6,devastated
acq86u,1,I have practically spent my time at home.,spend,9,lonely
acq7jr,0,I will code the idea with the most upvotes,code,9,confident
acq5zc,0,I saved a dog today!,save,6,proud
acq1bn,0,Purchased an e-reader,purchase,5,prepared
acplwe,0,I finally caught it!,catch,5,proud
acpjym,0,Weird thing happened to me at a massage parlor,happen,9,surprised
acoiqx,1,Take care!,take,3,wishing
aco7iv,0,Feelin kinda bummed about this party,bum,6,disappointed
acnxdk,1,I wanna stay on the west coast!,stay,8,excited
acn7bo,0,Research is fustrating,fustrate,3,disgusted
acn5n7,0,Santa gave my toddler squeakers for Christmas,give,7,grateful
acmyz3,1,I love discovering new music!,love,6,joyful
acmwkp,0,I think I was supposed to be a superhero.,think,10,confident
acljx7,0,I'm making progress!,make,5,hopeful
acldb4,0,Personality assessment for potential job asks strange question.,ask,9,surprised
acl60h,0,I can't watch videos on normal speed anymore,watch,9,embarrassed
acif6b,0,I made myself breakfast for the first time in years,make,10,content
achuyv,0,My girlfriend broke up with me.,break,7,sad
achrcm,0,I feel so ashamed.,feel,5,ashamed
acfuau,0,I need some help writing poetry for my sister,need,9,sentimental
acdwjh,1,I’m feeling entirely alone in the universe.,feel,9,lonely
acdumi,0,I started a diary this year,start,6,sentimental
acdsu8,0,I broke up with my girlfriend today.,break,8,excited
acdabd,0,I can’t watch movies without subtitles,watch,7,annoyed
acchtd,0,I really dislikd letting people listen to my music,dislikd,9,apprehensive
acchqi,0,Cooked by myself for the first time today!,cook,9,proud
acc8zl,0,Tell me about rock concerts.,tell,6,questioning
acc6yt,0,I’m going on a Social Media Detox!,go,9,excited
acc1pa,1,Like some universities teach about selfies and lady gaga,teach,9,jealous
acaxsw,0,I bet it smells horrible under water.,bet,8,disgusted
ac9u1e,0,"Incredibly sad, need a friend",need,6,sad
ac9tfz,0,Made a phone call,make,4,prepared
ac93tl,0,I love my pillow,love,4,joyful
ac8665,0,My co-worker won’t stop talking to himself,stop,10,annoyed
ac7m09,1,I feel good today!,feel,5,joyful
ac7d3k,0,Other drivers give me anxiety.,give,6,afraid
ac76am,0,A little self-empowerment never hurt anyone,hurt,8,encouraging
ac6dkb,1,Men play card betting games or drinking.,play,8,jealous
ac66wc,0,A kind gesture witnessed,witness,4,grateful
ac63ex,0,It finally happened.,happen,4,joyful
ac5la3,0,Leaving home,leave,2,sentimental
ac5j7e,1,I was thinking of a random act of kindness.,think,10,grateful
ac5j60,1,I never realized how fast sickness could spread.,realize,9,surprised
ac46nt,0,I drink coffee to fit in,drink,6,content
ac3mwh,1,Sometimes thinking about it makes me feel emotional.,make,9,sentimental
ac34nr,0,Kinda need some advice with a girl.,need,8,suggesting
ac2q2a,1,It felt really good.,feel,5,joyful
ac1nsq,0,I just paid off one of my 24 student loans,pay,10,proud
ac0snq,0,i would love to watch martian anime,love,7,jealous
ac0rqu,1,Feels good.,feel,3,acknowledging
ac01pj,0,Just wanted to rant a little,want,6,sad
abzah7,0,Lesson Learned Eating Hot Pizza Naked,learn,6,prepared
abz71q,0,I'm having a moment of pizza glory!,have,9,joyful
abz51x,0,I just need a girl who likes to drink,need,9,jealous
abyssv,1,I don't know where to make new friends.,know,10,lonely
abyscr,1,I never want this movie to end,want,7,sad
abyjpc,0,So I shaved my beard off last night..,shave,9,proud
abyixx,1,I feel paralysed with guilt.,feel,6,ashamed
abygak,1,Open Heart Surgery happening soon.,happen,6,anticipating
abycz4,0,I want to understand why relationships are so complicated,want,9,questioning
abxgg2,0,I get way too discouraged by dating apps.,get,9,disappointed
abxffp,1,Basically I just feel like something is missing.,feel,9,questioning
abwyyo,0,I revived a sub that is similar to this one,revive,10,nostalgic
abwxg6,1,Stayed in on New Years.,stay,6,content
abvk9q,1,I just got my first job today!,get,8,excited
abvak2,1,I'm cutting out sugar!,cut,6,excited
abv5i5,1,I accidentally took an extra day of vacation.,take,9,guilty
abuq0g,0,My computer broke down today,break,5,sad
abup8a,1,It’s my birthday!,’,5,joyful
abumus,1,Looks like a long wait for me tonight.,look,9,anticipating
abtur5,0,I love my shadow.,love,5,jealous
abtunh,0,My GF is using anti depresssants and I am panicking,use,10,afraid
abtubv,0,We lost my brother to the dark side.,lose,9,sad
abs6n5,0,I'm laughing my ass off,laugh,6,embarrassed
abs6mc,0,I got excepted to the tour of my dreams!,except,10,jealous
abrvej,0,I want to talk about apples for some reason,want,9,annoyed
abrspg,0,Spendig the holidays in hospital .,spendig,6,sad
abrepw,0,I have started smoking weed,start,5,ashamed
abr9mk,0,I’m spooked.,spook,4,afraid
abr7qy,0,My dog stays up late with me,stay,7,annoyed
abr3zp,0,Welcome to the last year of the decade boys.,welcome,10,wishing
abq9lp,0,Watching inuyasha as an adult,watch,5,nostalgic
abq4ey,0,It’s my birthday.,’,5,joyful
abphnt,0,I learned something a little too late in life,learn,9,guilty
aboun2,1,I haven’t read a book in years.,read,9,sad
abngh3,0,Finding random fun facts about oneself.,find,7,jealous
abn10d,0,Hanging out and want people to talk to,hang,8,caring
ablith,1,Maybe Andy Dwyer speaks to your soul.,speak,8,suggesting
abl04q,0,Got hungover from non alcoholic beer,get,6,ashamed
abkzlo,0,I just finished watching Breaking Bad.,finish,7,excited
abkz3v,0,I walk everywhere in video games...,walk,7,ashamed
abksnz,0,Help me get tired,help,4,sad
abko94,1,It seems like a common thing people do.,seem,9,acknowledging
abjw4j,0,I was forced to work today,force,6,angry
abjtw6,0,Used a disposable razor for the first time,use,8,prepared
abjnla,0,"I dreamed about love, again.",dream,7,excited
abj4mu,0,"Love yourself, darn it!",love,6,faithful
abhs7m,1,Even when everything seems fine.,seem,6,content
abhkxn,0,I dont know if I want kids.,know,9,apprehensive
abhkdl,0,Personalised Poems For The New Year,personalise,6,sentimental
abfg0v,0,I've moving out of home to another state!,move,10,excited
aberek,0,Asking Best friends out.,ask,5,hopeful
abdlxy,0,Feeling Really lonely,feel,3,lonely
abd9m2,0,I really like beer,like,4,joyful
abctrc,0,My nephew has turned into a living meme,turn,8,proud
abcezy,1,I feel kinda bad.,feel,5,guilty
abbxlp,1,I thought it was kinda interesting.,think,7,acknowledging
abbln4,0,Quit an unhealthy job tonight!,quit,6,furious
abbgqh,0,I'm proposing to my girlfriend tonight,propose,7,excited
abb6ih,0,Got my very first job!,got,6,excited
abazoq,1,"I dream every night, very vividly.",dream,8,afraid
aba9kt,0,Feeling terrible rn,feel,3,sad
aba3dx,0,I didn’t realize what an Apple TV was,realize,9,surprised
ab95sg,0,Unfazed by Ads,unfaze,3,surprised
ab9367,1,I wish you all a Happy New Year.,wish,9,wishing
ab8t92,0,Feeling my empty mind with sad music :'),feel,8,sad
ab8jy4,1,People rarely sit beside me.,sit,6,sad
ab7ux5,1,Feeling a little better now.,feel,6,joyful
ab7oye,1,Says tomorrow morning at 11am.,say,7,hopeful
ab71kh,0,Wanting to wish you a happy new year.,want,9,wishing
ab6zme,1,I just want comfort I guess.,guess,7,caring
ab6qdg,0,Jus wan 2 say hop ever1 hav god new year,say,10,wishing
ab6p47,0,I lost a bet and don't mind at all,lose,10,content
ab5d2o,0,"Currently feel like shit, someone talk to me",talk,9,furious
ab5475,1,Wrote down my New Years resolutions.,write,7,proud
ab4xmv,0,I’ve finally deleted facebook!,delete,6,excited
ab4bvt,1,I think this hole is insatiable.,think,7,jealous
ab46ds,0,My family is really fucking boring,fuck,6,sad
ab3zrs,1,Love hurts sometimes.,hurt,4,faithful
ab3642,0,Talk to me,talk,3,trusting
ab1s0b,1,Just casually wanted to mention my little victory.,want,9,grateful
ab1qdc,1,I posted a month ago about adopting two cats...,post,10,excited
ab166e,0,I'm having a hard time learning English,have,8,annoyed
ab11e7,0,Nostalgia looking through yearbook,look,4,sentimental
ab0i16,0,"once bitten, once burned, v shy",bite,8,sad
aazbz6,0,I forgot how to do a somersault...,forget,8,embarrassed
aaz84o,1,I just ice skated for the first time yesterday.,skate,10,proud
aaz4qt,0,Smell of Burning Jet Fuel Triggered Intense Memory Today,trigger,9,afraid
aayobb,0,Wearing socks inside out,wear,4,ashamed
aaxh6p,0,Someone please relieve my boredom,relieve,5,suggesting
aawdb8,0,I passed my statistics course!,pass,6,proud
aaw8x7,1,I hate being gay.,hate,5,guilty
aaw5xe,0,I’ve started live planting my aquarium,start,7,excited
aavw4p,0,"Hit a cat with the car, she survived",survive,9,terrified
aavk48,1,It feels like contentment and joy.,feel,7,joyful
aav8lh,0,I miss going back to school and being young,miss,9,nostalgic
aatvk6,1,"Say you have salad, potato and chicken.",say,9,suggesting
aatc3u,0,Finished The Office,finish,3,prepared
aat77o,0,My January Birthday saddens me,sadden,5,sad
aarto6,0,I got hit on in Best Buy,hit,7,ashamed
aarj86,1,Watching the Bee movie and eating pizza pops.,watch,9,content
aargoz,0,I feel like an asshole,feel,5,ashamed
aaqlno,0,I just ordered $50 worth of Thai food,order,9,anticipating
aaqdqq,0,I was molested,molest,3,ashamed
aaq290,0,I’m finally cleaning myself up!,clean,7,proud
aap7wv,0,I just got my first skateboard,get,6,proud
aaomgt,0,Waiting for Spotify Ad to Play,wait,6,anticipating
aanlqg,0,I've started getting anxiety attacks lately,start,7,afraid
aan3di,1,I feel really proud of myself,feel,6,proud
aamjpd,0,Getting incredibly nervous about my first solo holiday away!,get,10,anxious
aam8rv,0,Gf brought my mom flowers,bring,5,grateful
aakxz9,0,I finally didn't fuck a year up.,fuck,9,proud
aak0r6,1,I think growing weed would honestly be pretty fun.,think,10,joyful
aajsd9,1,I get anxiety attacks over Christmas every single year.,get,10,anxious
aai65g,0,Lets talk about anything!,talk,5,joyful
aahvx4,0,I just really need a pep talk.,need,8,anticipating
aahu2n,1,Lets chat about music!,chat,5,excited
aah2jb,0,Netflix ruined Watership Down,ruin,4,devastated
aagv5s,1,"Something that is affordable, or tax payer funded.",fund,10,hopeful
aagniq,1,I don't know anymore.,know,6,apprehensive
aagf41,1,Let's talk!,let,4,anticipating
aagact,1,I got off work three hours early today.,get,9,grateful
aag6v6,0,Let’s talk about stuff,let,5,anticipating
aag5hr,1,Just really needed to tell someone.,need,7,caring
aag3g5,0,Weird thing happened to me today,happen,6,surprised
aafbo2,0,I just got accepted!,accept,5,excited
aaf1c7,0,This guy still hasn't payed me,pay,7,furious
aael4x,1,Sounds lovely,sound,2,acknowledging
aae9yb,0,My mom bought something useless for me,buy,7,angry
aae4gt,0,Worried about my new plants,worry,5,apprehensive
aady2q,0,I made money for the first time ever,make,8,proud
aadmqc,0,Everyone cancelled on my birthday,cancel,5,devastated
aacd5v,0,Childhood dog being put down,put,5,sad
aacadk,0,I just found a really strange website.,find,8,surprised
aac7q1,1,I always answer but say nothing.,answer,7,angry
aac4dq,0,Got ghosted out of nowhere,ghost,5,lonely
aaakrj,1,Thx buds,bud,2,wishing
aaa69e,0,So I just bragged about my karma to my husband,brag,10,guilty
aa9n51,1,I am regretting my donations.,regret,6,guilty
aa7fyv,0,Help me understand,help,3,suggesting
aa7fmj,0,I passed my driving test today,pass,6,proud
aa6qc8,0,Getting back into school after about 5 years,get,8,proud
aa6pgz,0,I wish I was smart enough to...,wish,8,guilty
aa62gt,0,If Black Mirror has taught me anything. . .,teach,10,trusting
aa5xpz,0,I’m tired all the time,be,6,sad
aa5po8,1,I figure ignorance is bliss.,figure,6,content
aa5mpp,1,"Like, catastrophic dating faux pas left and right.",leave,10,guilty
aa5hgu,1,One looks 10 years younger!,look,6,impressed
aa5bt7,0,Just hit 1k karma,hit,4,sentimental
aa4ypc,1,Let me know,let,3,suggesting
aa4wix,1,Got a steam voucher for Christmas.,got,7,joyful
aa4k92,0,another year goes by,go,4,hopeful
aa46d6,1,Come and lets conversate about video games.,come,8,excited
aa4509,0,Meeting penpal for the first time,meet,6,excited
aa2pps,0,My heart is broken.,break,5,devastated
aa2mtf,0,You are the best - never forget that!,forget,9,agreeing
aa1ueg,1,I really like driving!,like,5,joyful
aa1mih,0,Bored due to illness-tell me about your day,tell,10,questioning
aa0ymv,0,I feel like I'm stuck,feel,6,sad
aa0one,1,My heart just about exploded.,explode,6,devastated
aa0aj1,1,"If you want one, feel free to comment!",feel,10,suggesting
a9zez3,0,My gf just really let me down,let,7,disappointed
a9z5hx,1,So I left it alone for years.,leave,8,lonely
a9yuap,1,We share everything with one another.,share,7,faithful
a9xorh,1,Landed in Berlin yesterday.,land,5,surprised
a9xb2k,0,I sorely lack any creativity.,lack,6,jealous
a9x8i0,0,I just learned my Dad is gay,learn,7,surprised
a9x4tb,0,I want to be a doctor.,want,7,hopeful
a9we06,0,I've picked up watching old episodes of Spongebob,pick,9,nostalgic
a9wcsu,0,I thought I didn’t have friends,think,7,surprised
a9was9,0,I’m a regular lame-o,be,7,ashamed
a9vkni,0,My friend just made my day with a compliment,make,9,grateful
a9va1w,0,Thinking of ghosting my family.,think,6,sentimental
a9up91,0,I just need to get something off my chest,need,9,anxious
a9sm4z,0,I really dislike the way laptops are set up,dislike,9,annoyed
a9sa3b,0,Hanging out with my five-year-old nephew,hang,10,sentimental
a9s88t,0,I don’t know what to do in life,know,9,sad
a9s6pm,0,I think I shat more than I ate this christmas,think,10,guilty
a9rtzv,0,Watching old westerns with mom- thinking about gender roles.,watch,10,nostalgic
a9rp1o,1,I also workout three days per week.,workout,8,confident
a9ri19,0,HS Reunion lovestrucked.,lovestrucke,4,sentimental
a9rftu,0,I hope my package doesn't get stolen!,hope,9,consoling
a9r242,1,Just wanted to chat about New Year's.,want,9,joyful
a9qjpc,0,I just received a PS Vita for Christmas.,receive,9,joyful
a9p20c,0,Sitting in the airport for the next 3 hours.,sit,10,anticipating
a9o926,0,I have not chewed my nails for a week.,chew,10,proud
a9o8ko,0,I want to talk about Bitcoin!,want,7,excited
a9mwu3,0,My new phone case is freaking me out!,freak,9,afraid
a9m01p,0,Trying to stay up til at least 2am.,try,10,hopeful
a9ls1w,0,Please add to the list,add,5,suggesting
a9l4pv,0,I don't hate Christmas!,hate,6,joyful
a9kklb,0,I've finally touched my toes!,touch,7,excited
a9kgsw,1,I think.,think,3,hopeful
a9k88k,0,I celebrated Christmas for the first time!,celebrate,8,joyful
a9jokm,1,Fight me,fight,2,furious
a9jmsx,0,Christmas just gets worse every year,get,6,sad
a9jfc1,1,I wish Santa was real.,wish,6,jealous
a9jbvx,0,I just got the best Christmas present,get,7,joyful
a9j81e,0,I just got my first car!!,get,8,excited
a9iem3,0,I just received the most amazing Christmas miracle,receive,8,excited
a9fyaf,1,Please direct this thread to giving some theories too.,direct,10,suggesting
a9elsj,0,I wish you a merry Christmas!,wish,7,wishing
a9eecj,0,Hi I’m kinda lonely,be,5,lonely
a9ebzd,0,Spending Christmas in hospital.,spend,5,sad
a9da1q,1,I don’t like giving them either.,like,8,sad
a9d4qh,0,I just realised my cake day is on Christmas,realise,9,surprised
a9cv37,0,I love seeing notifications when people comment!,love,8,encouraging
a9cioo,1,Im so freaking stoked.,be,6,excited
a9c89t,0,My mom wants my family to wear the same outfit,want,10,jealous
a9c57h,0,My boyfriend got me a weighted blanket for Christmas,get,9,caring
a9bgob,1,I really want some affection from someone.,want,8,caring
a9b974,1,I can't kill the monsters inside my dreams!,kill,10,afraid
a9b5pf,1,All my family made plans without me.,make,8,devastated
a9b1nw,0,Looking to talk about anything besides the holidays,look,8,sad
a9ari7,0,I forgot I subbed to CC.,forget,7,embarrassed
a9aqtd,0,I just want to talk ask me anything,want,8,questioning
a9aa2p,0,I hate the negative stigma that dating apps have,hate,9,ashamed
a9a7wt,0,I feel betrayed whenever my siblings cheat during games.,feel,10,disappointed
a9a1m8,1,Im currently drunk and just drove home.,be,9,sad
a99r3o,0,Help my family with a friendly debate.,help,8,prepared
a98h9l,0,I’m bored as fuck,be,5,sad
a98e0h,0,"Quick, need advice!",need,5,questioning
a97qes,1,Gotta be ready to look surprised and excited!,got,10,anticipating
a97m3k,0,You are loved!,love,4,joyful
a97g9g,0,"I’m not crying, you’re crying",cry,8,content
a972f3,0,I always speedwalk past smokers,speedwalk,5,annoyed
a96zj9,0,I decided to write myself a letter,decide,7,sentimental
a96uk1,0,Just failed my drive test on Christmas Eve!,fail,9,ashamed
